gmaps_route,name,travel_time_gmaps,travel_time_GreenFlash,GreenFlash_route,lat,lon
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAGR@BFFCJgBsA{BqB{@eAwAaCsAqCg@aBg@eBU{@gAuFk@kEY_Cc@mEOgCQeFCgGDgIAwF?}@E_@E[?uA?{EA[K{@[mAUs@CM}@eAMEkAD_B@UGaA@u@?}@FM@[Ri@J{ANiALOGe@BiBZmAJ}C`@oAPwCd@sALo@BeEx@iBd@kDlAe@Ry@h@iBzAHnB?t@H~CHjCA`A?|B@tBjA`LTfAm@^gCbBoBdB_BrAsDfEtAnJnAvIr@`FgClACHBVFf@p@vDw@Z,"Brunswick Square, Bloomsbury",22.48333333,13.9,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAkFzAyRhGyBfAiHdFoCzAq\lLsAd@e@\m@j@qBlBmEpEeAbA{@~@gJnHaR~VyQ|Q{u@bbAqk@|u@bV`x@vC|IhRfl@zF`RNtIiBdCmPhU_c@rh@kLtOmEjCwCBwCkCkBuD}D}MyLe`@eJ}YuJa[mAsD_CoHwDyPuEaYs@sDmK_u@oIwm@m@sEe@_EsKgm@{A_EgCw@mFnBaBSsAkA,51.52395143,-0.122502346
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAFD~BpBNJGRWnB]dCqB~Q?`@GnAPTJZDb@AXIVKJIBMCUSKc@A]M_@I_@UUQCWCgARo@?s@Gs@D]Jg@XWj@Uj@U\UXc@VQLi@DgADc@Aw@ASEaBNg@Bm@VeBr@yAx@[VmBt@_@JYFy@\kBh@s@`@UDSDc@Jk@Fa@Fk@FWB[HaAf@_@VmAvAkC`CiAdAaC~BQRw@eCgDaKgAiDA@eCpCo@r@,"Malet Street, Bloomsbury",19.08333333,13.45,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAkFzAyRhGyBfAiHdFoCzAq\lLsAd@e@\m@j@qBlBmEpEeAbA{@~@gJnHaR~VyQ|Q{u@bbAqk@|u@eTjYqRdXei@ls@~BnHlArDtJ`[dJ|Y}x@f|@aq@`o@m@x@]|@_@|@s@jCe@dB_@dBMpAFfAD|@l@fBlOvf@~DpLzEfN`DlJnCpIfD~JbBnFr@|Bl@|@l@r@t@d@bA\vDf@xA^rAp@|@~@bAjBt@`BTp@lFlQxAvErA~Dt@u@hBgBj[{]td@wi@,51.52168078,-0.130431727
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAFD~BpBNJGRWnB]dCqB~Q?`@GnAPTJZDb@AXIVKJIBMCUSKc@A]M_@I_@UUQCWCgARo@?s@Gs@D]Jg@XWj@Uj@U\UXc@VQLi@DgADc@Aw@ASEaBNg@Bm@VeBr@yAx@[VmBt@_@JYFy@\kBh@s@`@UDSDc@Jk@Fa@Fk@FWB[HaAf@_@VmAvAkC`CiAdAaC~BIJFRr@fCG@wBxBoC|ChAvD,"Scala Street, Fitzrovia",18.9,11.95,isjfaBljmF}@~k@t@zOFvDGfUGzC?~DF|SOlJGtHE~Eu@tJGfL\zKNbI]~\GlC?dEFbDTnCt@lBbAlAjAj@fD`@`Ih@tDX|Dj@zB`@bAn@t@bAr@vBNbCG`D?vIsA|`@ObCe@zDkA`E{@rA{An@cBFqWmAaBOcAY}@u@u@iAe@sAm@yCUsCFsHTkN?gEU{CWsC]yB]}Am@iAcAoAmAk@qBu@{@KmF_@mJu@uOiAuJs@uDSkFCgEC}SJiRNgILeA@eJPeKRsJ^_O`AiHj@oIbBgI`B_IhBcBd@qBf@wCn@oItB_D~@}JzCgNzEwC|@yMpE_DdA}DzBiC~@wSrFuOtF{KtDwC|AgDpD{@f@sAjBmArB{@bC?`AWtBk@hC}@lBkAvAm@h@kAtB}@hBe@jBs@bDe@hEWfGkA~TUrGoDzn@}@zO{AzGk@hBu@lBsAdBcAbA}@RcAJeAMuDkBeKg`@wRfQaSpIgDqYs@k@k`@pIkBi[GwS?yb@m@kEkAmAuODmJYgDe@uE}HwCnAiGdB{FhAuJDsFHkGEuIQ_EIoDEuDEeP]oIEaMzAuc@pUcG~CkPhJoD~AeEtAeF`Cm@ZyBbAuNvIyG~BoTnFqQbDcV~KyB|@iCbAiHbDkFlBcA\_EnA}JxCoCt@wm@`GaCXiBh@kFzBiH|CsFdE_InHkVpUkKxJi]z[m@p@iRrQuDhDmKzKiW`W]XcBvAzPdn@?rBlAzAlYt_A{ZpZmJlJkLdMm@j@qB~BcBhBs@z@sVvV,51.51991453,-0.136039674
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAFD~BpBNJGRWnB]dCqB~Q?`@GnAPTJZDb@AXIVKJIBMCUSKc@A]M_@I_@UUQCWCgARo@?s@Gs@D]Jg@XWj@Uj@U\UXc@VQLi@DgADc@Aw@ASEaBNg@Bm@VeBr@yAx@[VmBt@_@JYFy@\CSkAyBMg@i@KG?MF]VGDJXm@p@@D]{@A?MLaA`@]HGAUOOk@ACCSe@iGy@bAgBxA]iB,"Great Russell Street, Bloomsbury",16.51666667,9.9,isjfaBljmF}@~k@t@zOFvDGfUGzC?~DF|SOlJGtHE~Eu@tJGfL\zKNbI]~\GlC?dEFbDTnCt@lBbAlAjAj@fD`@`Ih@tDX|Dj@zB`@bAn@t@bAr@vBNbCG`D?vIsA|`@ObCe@zDkA`E{@rA{An@cBFqWmAaBOcAY}@u@u@iAe@sAm@yCUsCFsHTkN?gEU{CWsC]yB]}Am@iAcAoAmAk@qBu@{@KmF_@mJu@uOiAuJs@uDSkFCgEC}SJiRNgILeA@eJPeKRsJ^_O`AiHj@oIbBgI`B_IhBcBd@qBf@wCn@oItB_D~@}JzCgNzEwC|@yMpE_DdA}DzBiC~@wSrFuOtF{KtDwC|AgDpD{@f@sAjBmArB{@bC?`AWtBk@hC}@lBkAvAm@h@kAtB}@hBe@jBs@bDe@hEWfGkA~TUrGoDzn@}@zO{AzGk@hBu@lBsAdBcAbA}@RcAJeAMuDkBeKg`@wRfQaSpIgDqYs@k@k`@pIkBi[GwS?yb@m@kEkAmAuODmJYgDe@uE}HwCnAiGdB{FhAuJDsFHkGEuIQ_EIoDEuDEeP]oIEaMzAuc@pUcG~CkPhJoD~AeEtAeF`Cm@ZyBbAuNvIyG~BoTnFqQbDcV~KyB|@iCbAiHbDkFlBcA\_EnA}JxCoCt@wm@`GaCXiBh@kFzBiH|CsFdE_InHe@cE_Oy`AkAuIkK_cAcG{`@,51.51772703,-0.127854211
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAGR@BFFCJgBsA{BqB{@eAwAaCsAqCg@aBg@eBU{@gAuFk@kEY_Cc@mEOgCQeFCgGDgIAwF?}@E_@E[?uA?{EA[K{@[mAUs@CM}@eAMEkAD_B@UGaA@u@?}@FM@[Ri@J{ANiALOGe@BiBZmAJ}C`@oAPwCd@sALo@BeEx@iBd@kDlAe@Ry@h@iBzAHnB?t@H~CHjCA`A?|B@tBjA`LTfAm@^gCbBoBdB_BrAsDfE}CrDq@r@oBvAyB`Bg@XwAp@TlBd@jF`@xCpA`Kf@lDTj@j@jEZxBsBdAQR,"Cartwright Gardens , Bloomsbury",23.56666667,15.4,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAkFzAyRhGyBfAiHdFoCzAq\lLsAd@e@\m@j@qBlBmEpEeAbA{@~@gJnHaR~VyQ|Q{u@bbAqk@|u@eTjYqRdXei@ls@qHrIui@no@uIbKom@`r@m@z@eAfAcAfAkAbA{AbAUmB_@aBqAeE_EuMu@{BqQgl@uE{MqRom@]yAsAcG{@^m@TwNbGqMbMeElD,51.52635795,-0.125979294
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAGR@BFFCJgBsA{BqB{@eAwAaCsAqCg@aBg@eBU{@gAuFk@kEY_Cc@mEOgCQeFCgGDgIAwF?}@E_@E[?uA?{EA[K{@[mAUs@CM}@eAMEkAD_B@UGaA@u@?}@FM@[Ri@J{ANiALOGe@BiBZmAJ}C`@oAPwCd@sALo@BeEx@iBd@kDlAJx@Lh@^pAf@xGuDx@UT,"Hatton Wall, Holborn",16.86666667,12.38333333,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqF{FcW{@cEmEyTWkK]oQOiQN}MNuDxBmUjF{m@FwCWaGmEg\k@mGkBeQcGwh@kAsM{AwRs@sEeAaG}DaX{@uHu@yHWiCUcBu@cJ]kEcAsKWwEwCa^OwBoHkj@kBiPmDP{[rI}Oz@gDm@}SqIcR}IaB{AcBsBwCsDqCoDc`@om@iGeFgDmBmE}@mE}@wDpBeUaDcFmB}DcBeA]cAc@cBiAqBkBkAiAqB{C}EbAeJpBcLpAgaA`TapAh[my@nNkFrI,51.5216612,-0.109006325
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAFD~BpBNJGRWnB]dCqB~Q?`@GnAPTJZDb@AXIVKJIBMCUSKc@A]M_@I_@UUQCWCgAR[@AoAMcECiAG_@u@eBoBaFy@}Bi@_ByA_Fa@kAcA}Dy@yCIUYPQTWVW\{@pCGHq@eBMSoBeB{@s@EHqAjDeBzFYbAm@nA]j@,"Drury Lane, Covent Garden",14.73333333,8.45,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOeOvi@sGlSiR`r@sApD_CxEyHpVoItWiRhl@sFtPoChEsFdI,51.51477076,-0.12221963
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAFD~BpBNJGRWnB]dCqB~Q?`@GnAPTJZDb@AXIVKJIBMCUSKc@A]M_@I_@UUQCWCgARo@?s@Gs@D]Jg@XWj@Uj@U\UXc@VQLi@DgADc@Aw@ASEaBNg@Bm@VeBr@yAx@[VmBt@_@JYFy@\kBh@s@`@UDSDc@Jk@Fa@Fk@FWB[HaAf@_@VmAvAkC`CiAdAaC~BwDdEyBzBeBzAo@p@yCaKcCqIg@wAKG]IQOeA{C]kAaFtFOP,"Taviton Street, Bloomsbury",20.4,14.2,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAkFzAyRhGyBfAiHdFoCzAq\lLsAd@e@\m@j@qBlBmEpEeAbA{@~@gJnHaR~VyQ|Q{u@bbAqk@|u@eTjYqRdXei@ls@qHrIui@no@uIbKom@`r@m@z@eAfAcAfAkAbA{AbAkAbA{@bAu@z@mKxLyLpNoHxIW^iW|X|@bCbKb\lKd\\pAd@fB\jAlThn@aBxB,51.52505093,-0.131161087
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAFD~BpBNJGRWnB]dCqB~Q?`@GnAPTJZDb@AXIVKJIBMCUSKc@A]M_@I_@UUQCWCgARo@?s@Gs@D]Jg@XWj@Uj@U\UXc@VQLi@DgADc@Aw@ASEaBNg@Bm@VeBr@yAx@[VmBt@_@JYFy@\kBh@s@`@UDSDc@Jk@Fa@Fk@FWB[HaAf@_@VmAvAkC`CiAdAaC~BwDdEyBzBeBzAo@p@aCrBsDnDeA`AeBrAyAv@UDYN_A`AGBc@GW[GISoAa@{B_@wC}AfBqCrCkBwG{@qC,"Drummond Street , Euston",21.18333333,15.23333333,isjfaBljmF}@~k@t@zOFvDGfUGzC?~DF|SOlJGtHE~Eu@tJGfL\zKNbI]~\GlC?dEFbDTnCt@lBbAlAjAj@fD`@`Ih@tDX|Dj@zB`@bAn@t@bAr@vBNbCG`D?vIsA|`@ObCe@zDkA`E{@rA{An@cBFqWmAaBOcAY}@u@u@iAe@sAm@yCUsCFsHTkN?gEU{CWsC]yB]}Am@iAcAoAmAk@qBu@{@KmF_@mJu@uOiAuJs@uDSkFCgEC}SJiRNgILeA@eJPeKRsJ^_O`AiHj@oIbBgI`B_IhBcBd@qBf@wCn@oItB_D~@}JzCgNzEwC|@yMpE_DdA}DzBiC~@wSrFuOtF{KtDwC|AgDpD{@f@sAjBmArB{@bC?`AWtBk@hC}@lBkAvAm@h@kAtB}@hBe@jBs@bDe@hEWfGkA~TUrGoDzn@}@zO{AzGk@hBu@lBsAdBcAbA}@RcAJeAMuDkBeKg`@wRfQaSpIgDqYs@k@k`@pIkBi[GwS?yb@m@kEkAmAuODmJYgDe@uE}HwCnAiGdB{FhAuJDsFHkGEuIQ_EIoDEuDEeP]oIEaMzAuc@pUcG~CkPhJoD~AeEtAeF`Cm@ZyBbAuNvIyG~BoTnFqQbDcV~KyB|@iCbAiHbDkFlBcA\_EnA}JxCoCt@wm@`GaCXiBh@kFzBiH|CsFdE_InHkVpUkKxJi]z[m@p@iRrQuDhDmKzKiW`W]XcBvAsAxAwMbNqHhIo]f]mJlKwC|CcV~UoDdDuZt\kAnAaBbBwDjD{ApAaa@~^_ErDm@d@e@d@sAjA{@x@{ApAgShQ_OtM{@v@eAbAkAhA{@x@aCxBqM~LwHrGsFtEeAx@gCdB}EfD}OfKaMfHqBfAwHhE_DhBeF~CsA|@aBbAqCnBkAx@qCjCaBzAsAbAu@Vm@Bm@Mm@]{@aAu@qBiB{NwIsf@sF}^{AeKoCgWcQtQaHbHuOfPcVtWyB`CeKe]mDaMoNag@iRqm@,51.52773634,-0.135273468
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAFD~BpBNJGRWnB]dCqB~Q?`@GnAPTJZDb@AXIVKJIBMCUSKc@A]M_@I_@UUQCWCgARo@?s@Gs@D]Jg@XWj@Uj@U\UXc@VQLi@DgADc@Aw@ASEaBNg@Bm@VeBr@yAx@[VmBt@_@JYFy@\kBh@s@`@UDSDc@Jk@Fa@Fk@FWB[HaAf@_@VmAvAkC`CiAdAaC~BwDdEyBzBeBzAo@p@aCrBsDnDeA`AeBrAyAv@QVWP_@XY^SRUJi@T_@FQDY?[H]Hk@DuEB}D?kC?{@H}DH,"Hampstead Road (Cartmel), Euston",22,14.5,isjfaBljmF}@~k@t@zOFvDGfUGzC?~DF|SOlJGtHE~Eu@tJGfL\zKNbI]~\GlC?dEFbDTnCt@lBbAlAjAj@fD`@`Ih@tDX|Dj@zB`@bAn@t@bAr@vBNbCG`D?vIsA|`@ObCe@zDkA`E{@rA{An@cBFqWmAaBOcAY}@u@u@iAe@sAm@yCUsCFsHTkN?gEU{CWsC]yB]}Am@iAcAoAmAk@qBu@{@KmF_@mJu@uOiAuJs@uDSkFCgEC}SJiRNgILeA@eJPeKRsJ^_O`AiHj@oIbBgI`B_IhBcBd@qBf@wCn@oItB_D~@}JzCgNzEwC|@yMpE_DdA}DzBiC~@wSrFuOtF{KtDwC|AgDpD{@f@sAjBmArB{@bC?`AWtBk@hC}@lBkAvAm@h@kAtB}@hBe@jBs@bDe@hEWfGkA~TUrGoDzn@}@zO{AzGk@hBu@lBsAdBcAbA}@RcAJeAMuDkBeKg`@wRfQaSpIgDqYs@k@k`@pIkBi[GwS?yb@m@kEkAmAuODmJYgDe@uE}HwCnAiGdB{FhAuJDsFHkGEuIQ_EIoDEuDEeP]oIEaMzAuc@pUcG~CkPhJoD~AeEtAeF`Cm@ZyBbAuNvIyG~BoTnFqQbDcV~KyB|@iCbAiHbDkFlBcA\_EnA}JxCoCt@wm@`GaCXiBh@kFzBiH|CsFdE_InHkVpUkKxJi]z[m@p@iRrQuDhDmKzKiW`W]XcBvAsAxAwMbNqHhIo]f]mJlKwC|CcV~UoDdDuZt\kAnAaBbBwDjD{ApAaa@~^_ErDm@d@e@d@sAjA{@x@{ApAgShQ_OtM{@v@eAbAkAhA{@x@aCxBqM~LwHrGsFtEeAx@gCdB}EfD}OfKaMfHqBfAwHhE_DhBeF~CsA|@aBbAqCnBkAx@qCjCaBzAsAbAuEpCuD`C}@j@iBbAyBlAwDrAgIvA}@LeOhAwDRoHVuOCiWBaRJ{`@BaCAoNIeO?oIDcBBsFFwR?sGA_IC{F@mOHmPXeJT,51.53007835,-0.13884627
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAGR@BFFCJgBsA{BqB{@eAwAaCsAqCg@aBg@eBU{@gAuFk@kEY_Cc@mEOgCQeFCgGDgIAwF?}@E_@E[?uA?{EA[K{@[mAUs@CM}@eAMEkAD_B@UGaA@u@?}@FM@[Ri@J{ANiALOGe@BiBZmAJ}C`@oAPwCd@sALo@BeEx@iBd@kDlAe@Ry@h@iBzAHnB?t@H~CHjCA`A?|B@tBjA`LTfAm@^uBvAF`@,"Northington Street , Holborn",19.1,13.16666667,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAl@~FdE|h@ib@le@cUbWeAhAqLi^uJmYqB}FkAgDeFwJeEiI}@_BsE_KqMsWkF{J}EsLoDqJoCwJoDmOaHa`@wNa|@gHkd@{AaIkFwTsBmMcF}_@qBuNWoB}Iim@mJcm@u@iE}D}Qg@}Be@wBkAkG_I|Em@`@qBnAsQlOmOrK,51.5222641,-0.114079481
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAGR@BFFCJgBsA{BqB{@eAwAaCsAqCg@aBg@eBU{@gAuFk@kEY_Cc@mEOgCQeFCgG?MuA?_Dv@cBx@]iDQAENOZOFwAh@Q@@RsBb@o@NaCf@yBbAKA]PiA`AaAz@sArAkBbBKPe@\k@NK@@`@ThFTbFDl@uDjA_DlAz@~DTKF@DBFJb@~AwA`A,"Red Lion Square, Holborn",18.13333333,11.58333333,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAl@~FdE|h@ib@le@cUbWeAhAqLi^uJmYqB}FkAgDeFwJeEiI}@_BsE_K{AoFe@cDm@{EOoENqDbAiEjAqCrAmBrFmDoNgl@,51.51943538,-0.119123345
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAGR@BFFCJgBsA{BqB{@eAwAaCsAqCg@aBg@eBU{@gAuFk@kEi@k@EIUSQy@u@kGeAl@sAr@INyAr@OJSb@ZrBL~ARfALn@Bd@Bf@Lj@p@tAZ`AbA~DAZMNOD]Da@Cc@SqAw@i@o@a@u@Wo@OQUEO?uC~AmFvCqEhCy@f@g@^{AdA{C`Am@^_Bf@UNr@`C_EzEdA`D~@rC_@b@,"British Museum, Bloomsbury",17.75,12.96666667,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAkFzAyRhGyBfAiHdFoCzAq\lLsAd@e@\m@j@qBlBmEpEeAbA{@~@gJnHaR~VyQ|QxQxm@lEpNfDtJzFlSnDxLfNj_@mJrL,51.51908011,-0.124678402
ewiyHxyVsMmA{JmAmMuBUHq@lAGZtBxAGR@BFFCJgBsA{BqB{@eAwAaCsAqCg@aBg@eBU{@gAuFk@kEY_Cc@mEOgCQeFCgGDgIAwF?}@E_@E[?uA?{EA[K{@[mAUs@CM}@eAMEkAD_B@UGaA@u@?}@FM@[Ri@J{ANiALOGe@BiBZmAJ}C`@oAPwCd@sALo@BeEx@iBd@kDlAe@Ry@h@gCtBsBxBoCxDi@p@oAxB_@|@eApAgA`BmDlHs@tAQb@]vBq@lBa@l@FJFVf@hBu@zB[v@SL{B`Al@nEp@bE,"Ampton Street , Clerkenwell",20.91666667,14.91666667,isjfaBljmFfCi`CNqMNc_@sAsPFuHDcJFsG\}l@?kCNuFu@Cs@O}@Y{@]qXaOcAo@kAcA]o@e@y@e@mBcBr@yBAwHcCmFiD{FoFiLkIsKeLmAiAaMgL{EuBeAc@aLuKWSsKaKed@yb@sL}KUYiC{C}DqFqBqC}JaQwCiEsAyAmEeBgIwBgIc@eKA_IJsAR{Aj@{AnA_XbUi\~YaIpGg]~YioBrbB{KvJc_Atz@sKrJoSbPaM~I}ObLcBjAcAr@u@^qBx@{AZyAEG?qBIkBqCiBkBqCeB}OeB_N{AaHmByG{C}DyC}@i@wHmHgD}D_D{EqHmOaCqFoIwNs@{@yBy@yCZiQrKmcA`l@iCtAuDlBiX`PkVjNeY`QmOrI{BpAaMbHq\~RyQrJsAr@cBh@{EfAl@~FdE|h@ib@le@cUbWeAhAqLi^uJmYqB}FkAgDeFwJeEiI}@_BsE_KqMsWkF{J}EsLoDqJoCwJoDmOaHa`@wNa|@gHkd@{AaIkFwTsBmMcF}_@qBuNWoB}Iim@mJcm@u@iE}D}Qg@}Be@wBkAkG_I|Em@`@qBnAsQlOmOrKuO`MaCzA}TvO_NhLeOnLiHhHil@xs@wXp^gDfEiCvCs@z@ka@fa@eJbHaa@pX}TzOi]nTsAp@kAr@yB`A,51.52728093,-0.11829517
